IdSession|IdPSX|IdSubscriber|StartSession|EndSession|Duartion|UpTx|DownTx
10409|1|5574|04/01/2024 09:03:54||11766|5858077832|6100249912
10388|1|4855|04/01/2024 07:04:57||18903|8702361176|12799968432
10410|1|9080|04/01/2024 09:05:42||11658|8467809336|8877771272
10259|1|4792|03/01/2024 21:19:32||54028|7124406568|7324786448
10376|1|4436|04/01/2024 05:52:16||23264|3578278736|4368306584
10424|1|6307|04/01/2024 10:00:11||8389|1189200928|1398950352
10392|1|8998|04/01/2024 07:20:54||17946|4724176696|5387050288
10438|1|7392|04/01/2024 11:07:45||4335|1051073872|1173117480
10418|1|4084|04/01/2024 09:39:40||9620|15274670208|44792173008
10402|1|6972|04/01/2024 08:06:44||15196|6776055216|7273016656
10335|1|7768|04/01/2024 02:39:45||34815|78295944704|147965170784
10384|1|5928|04/01/2024 06:15:11||21889|7737764288|10558679320
10250|1|8865|03/01/2024 20:14:17||57943|1807741480|2211992080
10389|1|7098|04/01/2024 07:07:37||18743|510686520|736173336
10377|1|7127|04/01/2024 05:55:28||23072|4326467448|5324915296
10323|1|8378|04/01/2024 01:59:34||37226|2811528864|3286044744
10403|1|5202|04/01/2024 08:09:26||15034|2881131848|3777674368
10355|1|8257|04/01/2024 04:01:53||29887|12705404752|13309906064
10261|1|4431|03/01/2024 21:14:36||54324|9768459392|10827339152
10367|1|5578|04/01/2024 05:31:09||24531|2022360920|2491376416
10398|1|7582|04/01/2024 07:57:01|04/01/2024 12:15:03|15482|2642375008|2673993024
10450|1|7582|04/01/2024 12:15:54||246|84229056|90688856
10361|1|6149|04/01/2024 04:31:00||28140|1517408312|2165128608
10425|1|9130|04/01/2024 10:16:21||7419|209918984|305374856
10329|1|7170|04/01/2024 02:28:28||35492|2755990808|3783100824
10448|1|7565|04/01/2024 12:07:54||726|1617819056|3939450384
10429|1|6905|04/01/2024 10:36:08|04/01/2024 12:19:15|6187|2905727976|4238721256
10441|1|9040|04/01/2024 11:16:52||3788|998624464|1304288904
10298|1|4337|04/01/2024 00:12:04||43676|13969137680|15413469040
10369|1|5534|04/01/2024 05:45:41||23659|9027609872|10133580528
10387|1|9967|04/01/2024 06:43:55||20165|7854920024|8627351784
10399|1|4614|04/01/2024 07:56:35||15805|3759090856|4247683792
10313|1|6570|04/01/2024 01:00:02||40798|656416640|772840696
10353|1|7886|04/01/2024 03:58:30|04/01/2024 12:17:40|29950|6358250688|9130771344
10451|1|7886|04/01/2024 12:19:21||39|5650960|8366832
10310|1|8259|04/01/2024 00:50:26||41374|8274064144|8299582800
10379|1|6269|04/01/2024 05:50:59||23341|60133508592|120144756872
10291|1|7651|03/01/2024 23:28:31||46289|85636224056|234308243032
10411|1|7286|04/01/2024 09:07:45||11535|6337659200|16720408992
10346|1|7221|04/01/2024 03:13:43||32777|7164538416|9247572216
10412|1|4725|04/01/2024 09:13:05||11215|525036568|653778960
