IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
14228,3,5026,01-01-2024 15:03:55,,21365,113467774,133690001
14192,3,5925,01-01-2024 11:20:16,,34784,561927013,803258100
14163,3,3817,01-01-2024 09:41:34,,40706,1089779960,1392259937
14165,3,4707,01-01-2024 09:53:00,,40020,623353160,915938387
14172,3,7392,01-01-2024 10:02:22,,39458,1629619012,2251647008
14245,3,4293,01-01-2024 17:00:50,,14350,41636036,53145068
14222,3,7219,01-01-2024 14:21:55,,23885,485704803,514072601
14178,3,3995,01-01-2024 10:25:12,,38088,230474164,328926510
14266,3,6736,01-01-2024 20:17:47,,2533,43233639,58138332
14174,3,5903,01-01-2024 10:12:46,,38834,1931431567,2308628091
14254,3,9419,01-01-2024 18:14:51,,9909,239979363,315156614
14216,3,7037,01-01-2024 13:26:08,,27232,455024795,459142527
14193,3,4433,01-01-2024 11:28:59,,34261,9872644744,23324701894
14238,3,9718,01-01-2024 16:26:35,,16405,983470216,1212867519
14209,3,8862,01-01-2024 12:53:39,,29181,942664306,1404783929
14110,3,9108,01-01-2024 05:16:52,,56588,868743707,1098669755
14150,3,4343,01-01-2024 08:48:33,,43887,3042516194,3863333837
14155,3,7007,01-01-2024 09:18:38,,42082,1888280016,2436084362
14151,3,6453,01-01-2024 08:45:46,,44054,132203424,191676444
14261,3,4992,01-01-2024 19:07:03,,6777,231872106,255555470
14179,3,7938,01-01-2024 10:23:40,,38180,1077692970,1451590582
14114,3,6213,01-01-2024 05:44:14,,54946,1120952225,1506450885
14206,3,8160,01-01-2024 12:34:42,,30318,1146169790,1648596188
14255,3,5424,01-01-2024 18:25:00,,9300,375598458,459522915
14111,3,9040,01-01-2024 05:14:49,01-01-2024 20:59:15,56666,1616416004,1965636306
14175,3,8739,01-01-2024 10:14:00,,38760,11158700006,23518927635
14205,3,5241,01-01-2024 12:25:01,,30899,1847595113,2458799730
14217,3,6579,01-01-2024 13:31:37,,26903,127347047,151157006
14158,3,8143,01-01-2024 09:21:34,,41906,1244156231,1654956006
14200,3,4817,01-01-2024 11:54:23,,32737,506025823,673719947
14270,3,5570,01-01-2024 20:56:54,,186,4157326,6148026
14237,3,8818,01-01-2024 16:12:02,,17278,184117542,262730034
14156,3,6439,01-01-2024 09:19:08,,42052,696853197,925184711
14242,3,8490,01-01-2024 16:31:32,,16108,159753347,190127173
14166,3,4769,01-01-2024 09:59:12,,39648,1228157678,1448325327
14131,3,6162,01-01-2024 07:15:32,,49468,810203760,1038281860
14123,3,8902,01-01-2024 06:24:14,,52546,2427857905,3236178647
14233,3,4072,01-01-2024 15:50:48,,18552,1096512705,1535766184
14127,3,8770,01-01-2024 07:04:52,,50108,1008951467,1359546608
14203,3,6091,01-01-2024 12:03:07,,32213,78546133,83573943
14229,3,6851,01-01-2024 15:06:57,,21183,94284790,102307764
14207,3,9225,01-01-2024 12:36:04,,30236,6114097661,12462406657
14250,3,8953,01-01-2024 17:50:03,,11397,1734439935,2230295969
14249,3,9878,01-01-2024 17:44:33,,11727,41626109,47637430
14201,3,4355,01-01-2024 11:54:18,,32742,298793558,371589362
14262,3,5972,01-01-2024 19:05:55,,6845,162174817,193771551
14230,3,8841,01-01-2024 15:06:45,,21195,4742112423,9326285962
14267,3,6998,01-01-2024 20:31:04,,1736,54079246,55708332
14211,3,6454,01-01-2024 13:00:35,,28765,1345004534,1375283857
14246,3,6126,01-01-2024 17:20:23,,13177,814747859,962550982
14263,3,6927,01-01-2024 19:59:24,,3636,1060277,1202676
14268,3,7587,01-01-2024 20:39:44,,1216,2797515,3587271
14119,3,9403,01-01-2024 06:19:57,,52803,624321570,812851565
14212,3,6737,01-01-2024 13:19:32,,27628,3170640523,6519099129
14243,3,6239,01-01-2024 16:31:26,,16114,352498485,482689770
14097,3,8555,01-01-2024 04:06:29,01-01-2024 20:55:44,60555,883685164,1310159762
14248,3,6245,01-01-2024 17:36:16,,12224,243554248,311576445
14271,3,9223,01-01-2024 20:51:34,,506,17813653,26172745
14132,3,7987,01-01-2024 07:16:08,,49432,386680555,530715149
14146,3,8029,01-01-2024 08:31:22,,44918,1543756681,1785891688
14161,3,6065,01-01-2024 09:38:51,,40869,1163628288,1501729796
14160,3,9997,01-01-2024 09:22:44,,41836,634603686,815651013
14198,3,3970,01-01-2024 11:46:41,,33199,174346646,188184311
14177,3,5354,01-01-2024 10:10:44,,38956,558816742,665939373
14219,3,8651,01-01-2024 13:35:50,,26650,183093005,203461619
14126,3,4672,01-01-2024 06:40:10,,51590,3207629919,4001858197
14265,3,8923,01-01-2024 20:04:16,,3344,16895022,18472393
14252,3,4689,01-01-2024 18:04:29,,10531,230215789,255231050
14235,3,5217,01-01-2024 16:01:18,,17922,921034466,1268846561
14153,3,6294,01-01-2024 08:58:19,,43301,948842233,1034222670
14258,3,8829,01-01-2024 18:57:21,,7359,61475818,80681858
14139,3,5955,01-01-2024 07:33:49,,48371,365097344,450019062
14244,3,8784,01-01-2024 16:40:04,,15596,404987056,498012915
14133,3,6848,01-01-2024 07:16:33,,49407,1064328867,1500508425
