IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
7489,5,6095,04-01-2024 05:30:55,,10745,121546663,131727852
7412,5,4210,03-01-2024 18:24:06,,50754,1159254377,1160771416
7441,5,4054,03-01-2024 22:15:00,,36900,1179737517,1523605623
7419,5,9842,03-01-2024 19:45:28,,45872,1223807524,1526186963
7454,5,7564,03-01-2024 23:55:52,,30848,945662836,1090995118
7490,5,6931,04-01-2024 05:45:34,,9866,29566922,40614255
7495,5,4077,04-01-2024 06:53:03,,5817,20901615,30787864
7469,5,7595,04-01-2024 02:18:24,,22296,283688555,412494506
7460,5,3941,04-01-2024 01:06:41,,26599,4842586165,9403787570
7498,5,8465,04-01-2024 07:01:02,,5338,100163418,115819434
7470,5,8663,04-01-2024 02:13:29,,22591,472940891,574562993
7492,5,6501,04-01-2024 06:04:42,,8718,113349498,151536412
7494,5,8072,04-01-2024 06:31:05,,7135,416379407,533978131
7496,5,5241,04-01-2024 06:53:21,,5799,527700983,575057997
7407,5,8861,03-01-2024 17:44:45,,53115,863991599,1106009039
7483,5,4976,04-01-2024 04:37:35,,13945,264574244,275586704
7403,5,7089,03-01-2024 17:11:36,,55104,4887346156,7262605102
7427,5,8818,03-01-2024 20:21:05,,43735,576662673,636555827
7471,5,6439,04-01-2024 02:13:07,,22613,557122375,789399302
7466,5,6572,04-01-2024 01:47:25,,24155,534121135,756108450
7478,5,3812,04-01-2024 03:52:24,,16656,301719145,397212054
7422,5,9810,03-01-2024 20:04:04,,44756,697971914,871591690
7485,5,7636,04-01-2024 05:14:36,,11724,396719914,496882037
7458,5,4116,04-01-2024 00:22:58,,29222,948158437,1093678075
7472,5,3900,04-01-2024 02:47:15,,20565,192012526,199315843
7385,5,7617,03-01-2024 14:34:26,,64534,3391144794,3618691695
7461,5,5810,04-01-2024 01:08:50,,26470,4812963123,10042906130
7480,5,8271,04-01-2024 04:04:15,,15945,703109034,770769192
7464,5,4553,04-01-2024 01:31:45,,25095,624280177,809345972
7499,5,9016,04-01-2024 07:16:43,,4397,103820325,110954011
7491,5,8220,04-01-2024 05:56:17,,9223,1853344240,5515452114
7406,5,7248,03-01-2024 17:31:26,,53914,2304637218,3005856436
7477,5,4019,04-01-2024 03:28:39,,18081,104040915,104928351
7463,5,5597,04-01-2024 01:14:48,,26112,502751478,634482869
7486,5,5816,04-01-2024 05:29:28,,10832,217899992,285879554
7502,5,5603,04-01-2024 07:55:59,,2041,3432067,4194054
7452,5,6368,03-01-2024 23:23:26,,32794,807037612,842974426
7455,5,8277,04-01-2024 00:03:17,,30403,55102122,60240958
7402,5,9294,03-01-2024 16:35:54,,57246,1461763298,1606278680
7447,5,5632,03-01-2024 22:52:29,,34651,1729710984,1733215658
7484,5,4830,04-01-2024 05:06:20,,12220,36167606,49950063
7497,5,8719,04-01-2024 06:51:46,,5894,462149084,639914073
7453,5,7027,03-01-2024 23:48:06,,31314,309738776,336551501
7444,5,5994,03-01-2024 22:38:27,,35493,679710620,738086461
7418,5,8831,03-01-2024 19:10:23,04-01-2024 08:21:20,47457,1071146822,1534846110
7434,5,4251,03-01-2024 21:34:50,,39310,48090765,62878726
7413,5,7927,03-01-2024 18:29:44,,50416,2760780284,3101820388
7386,5,4894,03-01-2024 14:37:26,,64354,3860528613,3920599073
7440,5,3964,03-01-2024 22:01:49,,37691,1138639430,1357652286
7449,5,6339,03-01-2024 23:02:58,,34022,332354629,387896924
7420,5,8588,03-01-2024 19:42:33,,46047,14495649320,34958932822
7488,5,7416,04-01-2024 05:24:12,,11148,363751324,425188189
7467,5,7877,04-01-2024 01:49:31,,24029,455104787,562411432
7493,5,7979,04-01-2024 06:23:00,,7620,43157558,43391799
7465,5,4336,04-01-2024 01:38:18,,24702,1479789911,2184899350
7503,5,6954,04-01-2024 08:16:40,,800,27927459,36622256
7481,5,4304,04-01-2024 04:13:06,,15414,4786591260,9577696268
7436,5,4107,03-01-2024 21:49:27,,38433,539036470,728230882
7501,5,7499,04-01-2024 07:44:39,,2721,14404330,20647342
7479,5,4891,04-01-2024 03:55:04,,16496,27975935,28396736
7437,5,6841,03-01-2024 21:45:20,,38680,1684317155,1696163101
7500,5,7138,04-01-2024 07:17:23,,4357,23814040,27408310
7443,5,8977,03-01-2024 22:20:12,,36588,1430211326,1798540544
7474,5,7773,04-01-2024 02:41:14,,20926,86165345,127431837
7391,5,7205,03-01-2024 15:05:05,,62695,1402885182,1730677177
