IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
17934,5,42146,01-01-2024 05:51:57,,23283,515913376,520919944
18020,5,96502,01-01-2024 06:29:02,,21058,660566187,678226365
17856,5,7910,01-01-2024 05:23:36,,24984,1423724272,1727425751
18305,5,97563,01-01-2024 08:03:15,,15405,161369387,170360588
17215,5,36932,01-01-2024 00:52:43,,41237,2541102568,3322476047
17501,5,65707,01-01-2024 03:18:58,,32462,91508013,111040099
17479,5,64845,01-01-2024 03:05:49,,33251,213039001,237528952
19000,5,34159,01-01-2024 11:47:28,,1952,254700253,256641085
18962,5,86126,01-01-2024 11:34:07,,2753,64675068,71587183
18496,5,41735,01-01-2024 09:10:42,01-01-2024 12:12:13,10891,1526568926,1563322384
19086,5,41735,01-01-2024 12:12:37,,443,41347202,61981497
18743,5,61752,01-01-2024 10:31:52,,6488,104656582,106854562
18963,5,73213,01-01-2024 11:30:40,,2960,129476002,179014416
18134,5,28949,01-01-2024 07:06:46,,18794,330658084,335086539
18713,5,67589,01-01-2024 10:29:25,,6635,116619197,141049935
18815,5,50281,01-01-2024 10:54:52,,5108,81076610,98291341
18376,5,91110,01-01-2024 08:32:20,,13660,423854380,553292129
18407,5,23552,01-01-2024 08:42:42,,13038,331837946,474802457
18714,5,28338,01-01-2024 10:28:27,,6693,56409961,78025415
18923,5,70227,01-01-2024 11:27:39,,3141,12003804,14463585
18229,5,60961,01-01-2024 07:39:32,,16828,529071327,564784834
17459,5,85404,01-01-2024 02:53:35,,33985,1274790359,1316270745
17885,5,16893,01-01-2024 05:30:07,,24593,409822986,544060329
19087,5,68133,01-01-2024 12:13:56,,364,2574875,3568795
17175,5,44903,01-01-2024 00:38:14,,42106,13577747706,33702410094
17736,5,55414,01-01-2024 04:44:11,,27349,8736174164,20528822613
17315,5,13267,01-01-2024 01:40:04,,38396,9744539697,27764155501
17480,5,48539,01-01-2024 03:06:57,,33183,2727633437,8030366509
18260,5,16907,01-01-2024 07:48:51,,16269,27134162,28074173
