IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
24669,4,42146,03-01-2024 22:27:51,,43329,850383486,1057896551
24833,4,96502,03-01-2024 23:19:11,,40249,1199601869,1549730213
24635,4,97563,03-01-2024 22:14:08,,44152,166452722,183794027
25287,4,36932,04-01-2024 01:22:04,,32876,2070832323,2255702161
26205,4,73563,04-01-2024 06:02:11,,16069,25249991,27182430
26809,4,25360,04-01-2024 09:04:10,,5150,383509037,502762459
24094,4,92864,03-01-2024 19:37:30,,53550,1562819982,1609519912
25527,4,65707,04-01-2024 02:34:34,,28526,273356304,375423157
25641,4,45193,04-01-2024 03:15:00,,26100,5638483617,12571331362
24743,4,60302,03-01-2024 22:47:58,04-01-2024 10:28:59,42061,2809853206,3664756439
27034,4,60302,04-01-2024 10:29:19,,41,2174884,2239444
25943,4,64845,04-01-2024 04:44:22,,20738,69342418,81057200
25642,4,34159,04-01-2024 03:10:57,,26343,1446502846,1573255318
23930,4,41735,03-01-2024 18:49:20,,56440,3798769064,5065753280
24095,4,29731,03-01-2024 19:39:57,,53403,204086593,207968556
25360,4,21644,04-01-2024 01:47:09,,31371,825494938,878358736
25852,4,67589,04-01-2024 04:10:15,,22785,622602457,696275788
26566,4,50281,04-01-2024 07:53:19,,9401,65884096,68648516
26397,4,23552,04-01-2024 07:07:40,,12140,138047745,147710517
24708,4,78982,03-01-2024 22:34:04,,42956,2590945580,2729687596
25488,4,37871,04-01-2024 02:27:51,,28929,1166536270,1732278439
26597,4,70227,04-01-2024 08:09:30,,8430,98464167,109540928
25238,4,7476,04-01-2024 01:10:25,,33575,313628957,315352307
26983,4,9765,04-01-2024 10:04:20,,1540,40480074,40669849
26891,4,36349,04-01-2024 09:36:04,,3236,25195175,25832957
26630,4,35130,04-01-2024 08:16:17,,8023,49573706,69453995
26033,4,83618,04-01-2024 05:17:53,,18727,295866553,331690025
25998,4,60961,04-01-2024 05:01:03,,19737,186231430,274620254
25196,4,44398,04-01-2024 01:07:53,,33727,1397380861,1968921706
23125,4,27212,03-01-2024 14:34:18,,71742,2166123761,2806669024
26773,4,85698,04-01-2024 08:50:37,,5963,218782266,271110754
25944,4,40623,04-01-2024 04:48:34,,20486,1178333741,1420072626
26173,4,26061,04-01-2024 05:55:08,,16492,384698775,433271181
26954,4,95752,04-01-2024 09:51:12,,2328,16299218,16486273
23639,4,31142,03-01-2024 17:10:15,,62385,28011161384,60365185743
26838,4,13267,04-01-2024 09:16:17,,4423,1365463385,3282684869
27009,4,20286,04-01-2024 10:19:01,,659,4906246,5890799
24203,4,86431,03-01-2024 20:05:23,,51877,3232094708,4220207774
26531,4,16907,04-01-2024 07:40:56,,10144,64376822,72138110
24969,4,4003,03-01-2024 23:58:40,,37880,96468834,132512884
25239,4,64186,04-01-2024 01:12:24,,33456,647324305,849659009
26297,4,60698,04-01-2024 06:39:34,,13826,114017479,156734113
26955,4,61589,04-01-2024 09:54:59,,2101,785469121,1931083601
25967,4,82692,04-01-2024 04:54:03,,20157,452716497,544426830
24451,4,84588,03-01-2024 21:20:19,,47381,980505182,1261091346
24929,4,3947,03-01-2024 23:46:14,,38626,165663914,188912067
26735,4,94027,04-01-2024 08:44:15,,6345,7974657,8582025
26141,4,88569,04-01-2024 05:45:18,,17082,302574366,331430523
26106,4,32528,04-01-2024 05:33:39,,17781,376791490,400815862
26174,4,30697,04-01-2024 05:57:15,,16365,535517993,689490938
26532,4,57318,04-01-2024 07:42:56,,10024,658943056,756864578
26266,4,24421,04-01-2024 06:28:39,,14481,4738303429,9794362734
24895,4,49265,03-01-2024 23:35:29,,39271,684170374,984459618
26267,4,71837,04-01-2024 06:25:25,,14675,597727947,857242378
26363,4,16217,04-01-2024 06:54:09,,12951,214089222,314176731
26925,4,59615,04-01-2024 09:45:27,,2673,123148230,180520888
26598,4,76605,04-01-2024 08:06:13,,8627,117380304,157866294
23988,4,29907,03-01-2024 19:09:22,,55238,648825013,691796242
26298,4,35855,04-01-2024 06:34:17,,14143,185216480,261884197
26810,4,39478,04-01-2024 09:01:34,,5306,331742380,416397733
23329,4,21975,03-01-2024 15:30:43,04-01-2024 10:26:26,68143,3297147286,3801621018
27035,4,21975,04-01-2024 10:28:20,,100,1354027,1356725
24452,4,40830,03-01-2024 21:27:07,,46973,824898886,1117035961
25968,4,12666,04-01-2024 04:56:24,,20016,114553342,128952870
26175,4,57238,04-01-2024 05:57:58,,16322,636510339,901138124
24566,4,49314,03-01-2024 21:52:46,,45434,492441102,710117108
24018,4,96751,03-01-2024 19:15:26,,54874,621251066,756431153
24862,4,65074,03-01-2024 23:26:06,,39834,293505059,395354799
25240,4,73705,04-01-2024 01:16:10,,33230,809316264,1056583200
26811,4,80274,04-01-2024 09:05:34,,5066,101042254,115291891
26699,4,78674,04-01-2024 08:36:00,,6840,121549996,169587406
25058,4,38389,04-01-2024 00:26:59,,36181,3771216437,10863658008
26437,4,65339,04-01-2024 07:12:47,,11833,70819841,71707503
26035,4,22609,04-01-2024 05:10:20,,19180,164332369,215334453
25059,4,60871,04-01-2024 00:22:33,,36447,548992723,697246835
26892,4,92078,04-01-2024 09:31:09,,3531,8722984,12823597
26176,4,6416,04-01-2024 05:54:59,,16501,334012593,392638590
26206,4,47960,04-01-2024 06:02:37,,16043,646332942,862718762
25719,4,28058,04-01-2024 03:37:29,,24751,355075456,391866390
26533,4,33437,04-01-2024 07:41:32,,10108,91211507,117221601
26398,4,83207,04-01-2024 07:01:53,,12487,502172337,579662021
26567,4,35461,04-01-2024 07:52:56,,9424,110917374,118992121
25854,4,94943,04-01-2024 04:12:44,,22636,820439562,1082886152
25644,4,77552,04-01-2024 03:13:48,,26172,1726503920,1906153501
23476,4,74322,03-01-2024 16:26:11,,65029,146775755,153852363
24997,4,57677,04-01-2024 00:00:03,,37797,290865722,361026501
26631,4,65513,04-01-2024 08:12:49,,8231,639724728,813927011
26268,4,88457,04-01-2024 06:23:01,,14819,182273826,263180725
26364,4,52267,04-01-2024 06:58:17,,12703,51319424,60487928
24050,4,54125,03-01-2024 19:20:39,,54561,544151845,613352604
24395,4,51967,03-01-2024 21:02:25,,48455,2794040391,4170123194
25610,4,51065,04-01-2024 03:05:58,,26642,1608561364,2116635601
25645,4,43592,04-01-2024 03:18:33,,25887,954793604,1005339002
24268,4,87524,03-01-2024 20:28:08,,50512,837931260,1058953449
26568,4,24774,04-01-2024 07:51:59,,9481,123492868,160478857
26700,4,8457,04-01-2024 08:31:49,,7091,217734085,232109801
25917,4,39672,04-01-2024 04:34:11,,21349,375646524,421407598
24269,4,99755,03-01-2024 20:28:26,,50494,523633003,531920712
25824,4,88978,04-01-2024 04:04:08,,23152,436556508,451684331
25720,4,29550,04-01-2024 03:31:10,,25130,585905620,695091993
25999,4,95846,04-01-2024 05:00:34,,19766,1364294931,1448380082
26269,4,88836,04-01-2024 06:26:51,,14589,4200498632,8402689527
26000,4,8046,04-01-2024 05:09:08,,19252,780828237,801422232
25421,4,92250,04-01-2024 02:00:53,,30547,109472690,130137233
26501,4,56447,04-01-2024 07:33:55,,10565,46353569,55146663
25060,4,5679,04-01-2024 00:21:04,,36536,556119533,719746547
25646,4,45795,04-01-2024 03:14:36,,26124,318697442,375613055
26893,4,64904,04-01-2024 09:37:24,,3156,873118033,2003187180
26107,4,44007,04-01-2024 05:32:08,,17872,492713736,602617831
25321,4,14645,04-01-2024 01:34:06,,32154,687788343,719837773
25322,4,7032,04-01-2024 01:35:08,,32092,2048533801,2418445568
26599,4,83345,04-01-2024 08:00:20,,8980,115653221,126890869
25721,4,62904,04-01-2024 03:34:22,,24938,1244650664,1794629194
26399,4,98494,04-01-2024 07:09:44,,12016,440800780,512221838
25647,4,12882,04-01-2024 03:10:41,,26359,349213482,492541807
24804,4,49480,03-01-2024 23:08:59,,40861,4736102600,4837275277
25795,4,17970,04-01-2024 03:55:02,,23698,537188496,620088601
27010,4,71660,04-01-2024 10:17:11,,769,107339334,260733994
25945,4,38597,04-01-2024 04:49:45,,20415,31748222,44361237
24567,4,87557,03-01-2024 21:51:59,,45481,60788794,63323842
24709,4,58735,03-01-2024 22:39:29,,42631,1689447349,1867457900
25361,4,39370,04-01-2024 01:47:26,,31354,114677132,151749418
26569,4,80422,04-01-2024 07:52:47,,9433,1980401849,5649170760
26438,4,85930,04-01-2024 07:12:03,,11877,68277369,71599870
25796,4,55559,04-01-2024 03:58:49,,23471,1675514825,1990919287
24337,4,28941,03-01-2024 20:46:39,,49401,450423807,640908419
25722,4,71986,04-01-2024 03:30:35,,25165,953134670,1304674443
25755,4,54750,04-01-2024 03:42:07,,24473,563750948,666889779
25890,4,57951,04-01-2024 04:29:28,,21632,2375964675,2474763584
25323,4,76323,04-01-2024 01:37:15,,31965,196886959,267400138
26632,4,99957,04-01-2024 08:16:18,,8022,58332686,78561840
24835,4,73675,03-01-2024 23:13:15,,40605,131368896,184747889
24605,4,84202,03-01-2024 22:00:20,,44980,446083698,505314444
24671,4,93696,03-01-2024 22:29:46,,43214,456819389,680370225
24530,4,6028,03-01-2024 21:48:50,,45670,14315165313,27055801504
25422,4,89191,04-01-2024 02:09:51,,30009,473607971,529861283
24710,4,75354,03-01-2024 22:34:20,,42940,358180727,479120906
