IdSession|IdPSX|IdSubscriber|StartSession|EndSession|Duartion|UpTx|DownTx
23760|2|91474|05/01/2024 04:34:29||18931|379263576|466231848
23483|2|50339|05/01/2024 03:00:14||24586|1412607848|1918732408
24163|2|23617|05/01/2024 06:55:56||10444|1990534472|2493505104
22849|2|33541|04/01/2024 23:15:10||38090|7360407120|8367931072
22698|2|48015|04/01/2024 22:22:45||41235|113353242432|275281204432
24541|2|21605|05/01/2024 09:04:57||2703|1073113952|1196136680
22797|2|40725|04/01/2024 22:58:08||39112|5337001600|6995749744
24461|2|99283|05/01/2024 08:34:08||4552|375362744|418906456
22824|2|40605|04/01/2024 23:03:38||38782|3970815672|4450180448
23232|2|91056|05/01/2024 01:33:22||29798|76297242952|154362608832
21688|2|44784|04/01/2024 16:21:32||62908|7831303328|8745126736
23339|2|82037|05/01/2024 02:15:41||27259|3952213896|4102670800
24274|2|83726|05/01/2024 07:33:33||8187|1456623824|1511524032
24220|2|99750|05/01/2024 07:14:21||9339|2484630728|3682528072
24419|2|88103|05/01/2024 08:24:52||5108|301088784|322681456
23562|2|16261|05/01/2024 03:37:10||22370|3390258008|4445049432
21816|2|78982|04/01/2024 17:00:51||60549|23818043184|27315408352
23363|2|7476|05/01/2024 02:25:38||26662|1807208040|2110173248
21957|2|53764|04/01/2024 17:51:56||57484|10046133384|12244455672
23814|2|42600|05/01/2024 04:55:57||17643|213523720|225286016
23256|2|83618|05/01/2024 01:47:51||28929|3406642344|4907678632
23665|2|27006|05/01/2024 04:09:02||20458|4495713856|4834146104
22355|2|33584|04/01/2024 20:17:43||48737|12362336544|18151972664
23390|2|93345|05/01/2024 02:38:34||25886|2566407968|2992678016
23234|2|11941|05/01/2024 01:38:48||29472|2268342416|3216865416
22287|2|7629|04/01/2024 19:59:28||49832|6750244656|7060872200
23901|2|38492|05/01/2024 05:28:56||15664|3453477512|3578935528
22198|2|70307|04/01/2024 19:26:12||51828|1564763320|1635216512
23028|2|31720|05/01/2024 00:10:17||34783|6507378584|8009109864
24462|2|4528|05/01/2024 08:35:47||4453|1704032904|2446202568
23530|2|49055|05/01/2024 03:25:25||23075|56148057112|133193873112
24275|2|51756|05/01/2024 07:37:12||7968|1226426272|1543740472
23596|2|37040|05/01/2024 03:43:07||22013|7981264560|9890355152
23666|2|86150|05/01/2024 04:02:07||20873|8871314032|9614894944
23761|2|33023|05/01/2024 04:32:26||19054|10724589376|10772789312
22998|2|29278|05/01/2024 00:08:26||34894|55643080896|42937129160
24309|2|6318|05/01/2024 07:49:25||7235|1302313408|1322419312
23843|2|11292|05/01/2024 05:07:18||16962|2167841712|2991402144
22699|2|16824|04/01/2024 22:21:35||41305|1838084712|2391185032
24310|2|57238|05/01/2024 07:40:11||7789|4563006552|4668750504
23340|2|8227|05/01/2024 02:18:21||27099|364339944|439280848
23626|2|24841|05/01/2024 03:57:12||21168|46606272304|110074683672
22964|2|73255|04/01/2024 23:55:04||35696|3817204216|5422382408
23507|2|48723|05/01/2024 03:19:35||23425|1917940488|2208874704
24595|2|86209|05/01/2024 09:21:27||1713|574186408|722938824
22825|2|96901|04/01/2024 23:00:07||38993|1785657976|2531913720
24496|2|15318|05/01/2024 08:47:46||3734|609753760|714253408
24630|2|97107|05/01/2024 09:39:43||617|53367648|57862776
23844|2|52370|05/01/2024 05:08:50||16870|1344465328|2010187184
24519|2|34503|05/01/2024 08:50:25||3575|1112912696|1401640784
24311|2|39267|05/01/2024 07:42:20||7660|304883456|320903744
23597|2|24996|05/01/2024 03:48:19||21701|10528499200|11232081376
24542|2|93054|05/01/2024 09:05:44||2656|775914648|973009944
24596|2|66926|05/01/2024 09:20:04||1796|837767504|978763352
23206|2|83207|05/01/2024 01:28:26||30094|10179650880|12202565128
24369|2|45096|05/01/2024 08:02:34||6446|1490004704|1519214992
24520|2|64270|05/01/2024 08:51:48||3492|561678648|599948984
24086|2|37805|05/01/2024 06:28:09||12111|5680656040|6670862960
22356|2|67155|04/01/2024 20:10:21||49179|1467892880|1596968960
22700|2|69315|04/01/2024 22:26:48||40992|3518766728|3818859176
21908|2|52267|04/01/2024 17:38:52||58268|5345148736|5928746504
22497|2|75374|04/01/2024 21:04:53||45907|320155995344|185839473096
24341|2|89817|05/01/2024 07:50:19||7181|410397040|413223400
23598|2|43220|05/01/2024 03:46:41||21799|2789862080|4006613728
24276|2|96629|05/01/2024 07:35:04||8096|148283848|216187696
24653|2|40693|05/01/2024 09:40:18||582|255432|266728
23453|2|9645|05/01/2024 02:51:40||25100|2324175560|2332686320
24654|2|18440|05/01/2024 09:48:59||61|2519568|3358856
23785|2|37550|05/01/2024 04:47:39||18141|4301562256|5633532688
24394|2|88978|05/01/2024 08:10:56||5944|834082704|1024797992
22881|2|16938|04/01/2024 23:21:14||37726|6297802112|8521570064
24597|2|92600|05/01/2024 09:26:03||1437|652118912|746511808
22852|2|38818|04/01/2024 23:16:20||38020|3418441768|4134055304
23902|2|38231|05/01/2024 05:26:10|05/01/2024 09:41:01|15291|17449852336|11271464576
