IdSession|IdPSX|IdSubscriber|StartSession|EndSession|Duartion|UpTx|DownTx
24243|2|13734|05/01/2024 23:21:19||43721|10165824800|11446800312
25804|2|72921|06/01/2024 08:38:06||10314|3732823480|4956788152
24854|2|3990|06/01/2024 02:41:09||31731|7640366824|9223976824
24819|2|10010|06/01/2024 02:30:46||32354|1120804816|1133908632
26195|2|56609|06/01/2024 10:46:18||2622|8523739584|20970418896
24177|2|80035|05/01/2024 23:05:08||44692|1694071888|2365551952
25893|2|19040|06/01/2024 09:07:36||8544|4250730976|5716985536
26008|2|14249|06/01/2024 09:46:19||6221|19571062952|40024211752
23982|2|36526|05/01/2024 21:44:06||49554|6887408960|7175399016
23452|2|85502|05/01/2024 18:49:11||60049|9327271904|10570755152
24426|2|21459|06/01/2024 00:28:35||39685|428445461856|244679357048
23950|2|5024|05/01/2024 21:34:55||50105|12174166392|17517755536
25529|2|64916|06/01/2024 06:55:31||16469|1686046064|2201551864
25735|2|55450|06/01/2024 08:04:28||12332|2215859384|2242000840
25530|2|6910|06/01/2024 06:59:37||16223|5639789768|7590753272
25894|2|11027|06/01/2024 09:03:36||8784|516097320|634255896
24055|2|80304|05/01/2024 22:15:21||47679|16853954040|20509632832
25710|2|67966|06/01/2024 07:57:24||12756|306025832|307385416
26169|2|9991|06/01/2024 10:34:14||3346|9298755736|17737990224
26259|2|75683|06/01/2024 11:00:28||1772|61003112|91290120
25064|2|59786|06/01/2024 04:06:25||26615|3885900208|4488748768
26223|2|65373|06/01/2024 10:59:20||1840|246844392|293263496
24960|2|44315|06/01/2024 03:27:34||28946|1397064680|1643684464
24456|2|50112|06/01/2024 00:33:46||39374|10614141344|12217074648
25301|2|65640|06/01/2024 05:33:36||21384|12955917168|15580997696
24491|2|88000|06/01/2024 00:41:39||38901|21565127648|31447321528
26224|2|58844|06/01/2024 10:58:37||1883|834778128|1114124904
24088|2|21998|05/01/2024 22:39:27||46233|10505573504|13353656568
24178|2|24906|05/01/2024 23:01:08||44932|6868250984|9711787992
24904|2|38537|06/01/2024 03:02:19||30461|11869713384|16946638720
24376|2|53028|06/01/2024 00:02:14||41266|10576855368|15102131352
23766|2|20253|05/01/2024 20:30:24|06/01/2024 11:25:02|53678|3233697872|3856722840
25711|2|42020|06/01/2024 07:50:06||13194|2403201952|3148588896
24615|2|82744|06/01/2024 01:27:33||36147|14457707264|15153639992
23767|2|59994|05/01/2024 20:31:39||53901|6927944976|9872143224
25302|2|22313|06/01/2024 05:31:27||21513|47344554152|93982779536
24855|2|46335|06/01/2024 02:44:30||31530|5773665416|8298435256
25114|2|19948|06/01/2024 04:22:08||25672|2394226944|2598058640
25945|2|91254|06/01/2024 09:21:50||7690|1494745328|1654359560
26293|2|89447|06/01/2024 11:10:40||1160|218840968|259559336
24492|2|59414|06/01/2024 00:49:29||38431|8011832040|9648593216
25221|2|9634|06/01/2024 05:01:15||23325|983342360|1376820200
26036|2|73342|06/01/2024 09:59:11||5449|817647168|1107584608
25154|2|63278|06/01/2024 04:44:57||24303|43947350984|117179005544
