IdSession|IdPSX|IdSubscriber|StartSession|EndSession|Duartion|UpTx|DownTx
17473|2|10010|04/01/2024 07:37:14||33166|1531730808|1579459576
18521|2|80035|04/01/2024 13:34:05||11755|693535696|896911552
16206|2|19040|04/01/2024 00:19:07||59453|15504648448|17494460376
16131|2|42067|03/01/2024 23:42:13|04/01/2024 16:42:59|61246|5981840304|6280154944
17441|2|98602|04/01/2024 07:22:02||34078|943876384|1258924040
16237|2|62355|04/01/2024 00:24:30||59130|99972774664|218623196320
18667|2|24528|04/01/2024 14:30:56||8344|619773512|643404344
17741|2|99991|04/01/2024 09:11:04||27536|9189438280|12321353248
18789|2|55450|04/01/2024 15:12:30||5850|555321024|658946088
18550|2|6910|04/01/2024 13:46:15||11025|5647004072|5697586464
18827|2|41746|04/01/2024 15:27:57||4923|1334171368|1350280736
19053|2|91718|04/01/2024 16:41:58||482|220755512|243305832
18334|2|50112|04/01/2024 12:35:16||15284|3433837648|3703748000
18213|2|24906|04/01/2024 11:40:08||18592|779767744|1150957408
18055|2|38537|04/01/2024 10:54:13||21347|10340899208|13991801664
18214|2|69819|04/01/2024 11:46:26||18214|543340680|688116976
17804|2|13260|04/01/2024 09:30:59||26341|1448809104|2040831896
17194|2|7207|04/01/2024 05:55:30||39270|20548083800|26567891936
18025|2|82744|04/01/2024 10:44:27||21933|6059213760|6467792160
16680|2|76237|04/01/2024 02:55:03||50097|7366565184|9311613672
17838|2|83705|04/01/2024 09:47:46||25334|1538997080|1568729936
17442|2|22313|04/01/2024 07:20:13||34187|92297044144|176187483336
18643|2|46335|04/01/2024 14:29:38||8422|5322108768|5876014920
19012|2|54059|04/01/2024 16:38:53||667|22971952|33328288
18056|2|66573|04/01/2024 10:51:50||21490|5878095680|5988172824
18828|2|33015|04/01/2024 15:23:45||5175|15181898240|35700138808
17373|2|40901|04/01/2024 06:57:20||35560|2756207896|3047741216
17993|2|94245|04/01/2024 10:30:54||22746|3804344960|4576302792
18601|2|29181|04/01/2024 14:03:23||9997|248128120|339915344
16653|2|59414|04/01/2024 02:48:37||50483|11246443120|16726391384
18766|2|35204|04/01/2024 15:03:03||6417|545166672|678598560
18790|2|11788|04/01/2024 15:11:30||5910|1265212184|1523532448
17322|2|68906|04/01/2024 06:30:12||37188|4042616240|5536036960
18255|2|89716|04/01/2024 12:08:10||16910|4233291696|6320270832
18440|2|52989|04/01/2024 13:02:05||13675|4056217640|4131519208
16885|2|41838|04/01/2024 04:09:43|04/01/2024 16:45:17|45334|18452132080|27472659416
18180|2|61755|04/01/2024 11:31:08||19132|315858416|324875424
17932|2|21323|04/01/2024 10:10:18||23982|1162985704|1185891808
17994|2|17166|04/01/2024 10:36:11||22429|52500636808|101392324520
18732|2|39156|04/01/2024 14:53:55||6965|599510248|768079088
19013|2|70324|04/01/2024 16:37:55||725|38690848|56734064
17597|2|4633|04/01/2024 08:10:05||31195|13202400520|15960251568
17474|2|24856|04/01/2024 07:39:50||33010|6485587480|8658868464
18988|2|11728|04/01/2024 16:28:44||1276|441693576|450956768
18057|2|14771|04/01/2024 10:56:36||21204|1491311576|1518941992
18733|2|25368|04/01/2024 14:59:57||6603|1580135440|1603887624
17082|2|63329|04/01/2024 05:18:43||41477|10637355968|14048659616
18236|2|20535|04/01/2024 11:50:55||17945|11591417136|14563263616
18937|2|28503|04/01/2024 16:07:48||2532|5726141264|12549930496
16462|2|9240|04/01/2024 01:31:01||55139|24893856184|28853679056
18122|2|13839|04/01/2024 11:12:17||20263|6376732120|7467776872
16778|2|4200|04/01/2024 03:28:41||48079|169440294616|380232753952
18058|2|26136|04/01/2024 10:54:10||21350|5983635992|7934047208
19054|2|33666|04/01/2024 16:46:36||204|50419400|62986968
18522|2|34314|04/01/2024 13:32:15||11865|2577113080|3662641336
17839|2|86618|04/01/2024 09:47:21||25359|3605201272|3609181232
18308|2|11924|04/01/2024 12:21:21||16119|1102371904|1172176880
18644|2|30336|04/01/2024 14:29:57||8403|85293512|89806496
18668|2|94028|04/01/2024 14:38:01||7919|5186799064|10982497440
18059|2|53883|04/01/2024 10:51:38||21502|61411509432|158144834760
18734|2|32729|04/01/2024 14:56:11||6829|814714632|852139656
17083|2|37317|04/01/2024 05:19:33||41427|8831369272|12833888504
18551|2|83176|04/01/2024 13:44:16||11144|2928481920|3356568944
18441|2|57230|04/01/2024 13:06:56||13384|3221630224|4702852416
18060|2|37529|04/01/2024 10:50:58||21542|37693104904|81255872568
18735|2|25093|04/01/2024 14:53:48||6972|725318296|860542976
18524|2|80714|04/01/2024 13:32:07||11873|1732429688|2410598544
18181|2|58478|04/01/2024 11:38:41||18679|44568248384|133653813576
18701|2|52997|04/01/2024 14:40:59||7741|10992917416|29139974888
17084|2|16915|04/01/2024 05:13:28||41792|667174416|989168592
15819|2|30881|03/01/2024 21:40:47||68953|34933450096|36069094696
18626|2|82279|04/01/2024 14:10:04||9596|4291051648|5573999248
17253|2|88905|04/01/2024 06:11:39||38301|17864908408|20642336992
17505|2|52829|04/01/2024 07:45:14||32686|6024831080|7407441096
17743|2|44839|04/01/2024 09:11:31||27509|12417147944|18106479040
18791|2|58568|04/01/2024 15:10:04||5996|985028336|1287779200
17109|2|48836|04/01/2024 05:21:45||41295|2846740560|3305011952
17541|2|79276|04/01/2024 07:50:20||32380|3887056824|5798111856
17443|2|21486|04/01/2024 07:26:32||33808|7620952496|9058559832
18473|2|17744|04/01/2024 13:12:40||13040|5162934888|5622417376
18442|2|34428|04/01/2024 13:02:48||13632|5802216752|7841811448
17574|2|13707|04/01/2024 08:04:00||31560|493153848|648277816
18579|2|16048|04/01/2024 13:57:00||10380|5756223120|7907803152
17806|2|89000|04/01/2024 09:35:06||26094|58009974800|116130375744
18362|2|49893|04/01/2024 12:47:21||14559|1807219656|2394631528
17475|2|84542|04/01/2024 07:35:16||33284|6545120592|9587764528
17778|2|26787|04/01/2024 09:24:52||26708|1694521872|1950298432
16915|2|73603|04/01/2024 04:10:45||45555|3595158144|4953230272
17323|2|64177|04/01/2024 06:30:31||37169|7971401584|11950268000
17050|2|24757|04/01/2024 05:00:25||42575|45334883408|130146927680
17017|2|42801|04/01/2024 04:52:50||43030|14660681824|17807189064
17476|2|59510|04/01/2024 07:34:19||33341|28927064928|86214282880
17396|2|87164|04/01/2024 07:06:59||34981|9795923912|12342817776
17779|2|83266|04/01/2024 09:21:26||26914|450572296|624184296
18123|2|14993|04/01/2024 11:18:10||19910|19498677304|20837583056
17225|2|11390|04/01/2024 06:03:25||38795|19306044392|22677356928
18552|2|89313|04/01/2024 13:45:36||11064|2791343888|3111316624
17576|2|4056|04/01/2024 08:06:45||31395|3999052464|4198494288
16108|2|34076|03/01/2024 23:36:16||62024|8368048456|10923343400
18147|2|76836|04/01/2024 11:22:33||19647|619353872|675086672
16744|2|81609|04/01/2024 03:13:41||48979|20465558256|23434246568
18767|2|42988|04/01/2024 15:02:17||6463|809387152|976963616
16523|2|42336|04/01/2024 01:58:40||53480|11121750376|13916755224
17995|2|98982|04/01/2024 10:37:05|04/01/2024 16:45:28|22103|7641502920|8077597360
17961|2|29223|04/01/2024 10:25:24||23076|214062696|256955496
17840|2|37482|04/01/2024 09:48:57||25263|3315418640|3400661928
18089|2|79828|04/01/2024 11:06:12||20628|4214070064|4781762064
17718|2|34515|04/01/2024 09:08:06||27714|3292660400|4636596624
16481|2|61247|04/01/2024 01:41:10||54530|15248920832|19694882728
18215|2|63789|04/01/2024 11:42:51||18429|1542795880|2229465176
18061|2|68204|04/01/2024 10:53:11||21409|2443113616|3217634928
17807|2|28628|04/01/2024 09:33:20||26200|5076172760|6993993224
18404|2|34064|04/01/2024 12:54:25||14135|4292280088|6221937848
16059|2|35963|03/01/2024 23:19:52||63008|4501800480|4584517664
17018|2|81863|04/01/2024 04:54:57||42903|6264996368|6443525936
16713|2|25275|04/01/2024 03:01:59||49681|166221646304|348034043896
17808|2|99138|04/01/2024 09:35:38||26062|347019424|393694088
17668|2|53507|04/01/2024 08:49:36||28824|1947072320|2656590208
16655|2|8347|04/01/2024 02:47:05||50575|1300689120|1939724272
17809|2|96155|04/01/2024 09:37:56||25924|2044847160|3032809784
18792|2|29703|04/01/2024 15:14:01||5759|604485536|806230480
16307|2|92361|04/01/2024 00:44:10||57950|15853445048|23757924616
17284|2|68009|04/01/2024 06:26:41||37399|4409636800|5408148168
16209|2|69853|04/01/2024 00:16:22||59618|8640006672|11750721520
18405|2|82791|04/01/2024 12:57:29||13951|3203476000|3455995656
17226|2|60031|04/01/2024 06:04:24||38736|13244767744|15416485432
16989|2|42685|04/01/2024 04:44:24||43536|79102880376|176321357000
18363|2|86212|04/01/2024 12:42:32||14848|41584145960|93207579736
17904|2|29772|04/01/2024 10:06:24||24216|4883761592|5690533536
16577|2|51256|04/01/2024 02:16:36||52404|192345604496|525399236472
17872|2|10324|04/01/2024 09:59:07||24653|11064293768|11374934936
18525|2|7831|04/01/2024 13:36:40||11600|2887195768|4017244376
17051|2|90072|04/01/2024 05:04:00||42360|10948255616|13673073536
19014|2|6758|04/01/2024 16:37:40||740|460863776|526430728
18335|2|26015|04/01/2024 12:37:53||15127|1827030408|1995489368
18884|2|94078|04/01/2024 15:46:51||3789|1823681296|2092711528
18148|2|80644|04/01/2024 11:23:02||19618|1060199728|1136257504
18736|2|82764|04/01/2024 14:50:56||7144|812412088|822037024
17745|2|82843|04/01/2024 09:12:38||27442|1607746752|1810039792
18281|2|42770|04/01/2024 12:17:34||16346|438593944|576428088
16966|2|40858|04/01/2024 04:35:28||44072|3909300624|5169594552
17746|2|53250|04/01/2024 09:11:08||27532|591815352|833655336
18627|2|95998|04/01/2024 14:15:55||9245|3969691480|4644047232
18526|2|43472|04/01/2024 13:33:41||11779|5815126888|8228667664
17285|2|8215|04/01/2024 06:22:22||37658|20512952056|25342793864
16373|2|6383|04/01/2024 01:04:05||56755|31530338472|34118866936
17019|2|62240|04/01/2024 04:51:33||43107|77461070552|184470020320
19015|2|91535|04/01/2024 16:38:43||677|581947840|1492524024
18553|2|94101|04/01/2024 13:48:35||10885|23091920376|59954739136
18793|2|52229|04/01/2024 15:17:27||5553|296788048|439157504
17374|2|20433|04/01/2024 06:50:03||35997|24172128|32523536
18737|2|13400|04/01/2024 14:53:30||6990|826227648|878329352
