IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
8221,4,50937,31-12-2023 16:41:38,,34702,953273601,1255471773
8223,4,65840,31-12-2023 19:00:07,,26393,288429366,414383978
5538,4,28802,01-01-2024 01:35:54,,2646,25478811,33905973
1780,4,43931,31-12-2023 12:22:37,,50243,1060019071,1134508041
3176,4,12473,31-12-2023 21:06:13,,18827,758707867,1010513823
8228,4,11718,31-12-2023 20:22:33,,21447,505602668,626340919
8230,4,57101,31-12-2023 20:57:57,,19323,546325744,725100376
1783,4,21459,31-12-2023 19:42:31,,23849,11825584643,25861239135
1784,4,18344,31-12-2023 18:55:50,,26650,249926583,304530463
5331,4,6910,01-01-2024 00:21:34,,7106,234242721,337720068
8233,4,40174,31-12-2023 12:40:06,,49194,385803667,432749963
1790,4,11027,31-12-2023 20:00:06,,22794,36479481,49210645
5512,4,18382,01-01-2024 01:21:12,,3528,206642452,212524110
3180,4,59786,31-12-2023 19:54:48,,23112,358937927,416280193
1800,4,65373,31-12-2023 21:25:17,,17683,187420948,205310015
5512,4,9312,31-12-2023 21:27:13,,17567,3580360750,10300461733
8234,4,64134,31-12-2023 22:24:06,,14154,243811482,251806340
3184,4,32604,31-12-2023 16:53:02,,34018,635602611,950817204
5452,4,50817,01-01-2024 01:08:33,,4287,308908155,417531937
3186,4,59002,31-12-2023 20:01:58,,22682,14647275910,29692430259
3189,4,50112,31-12-2023 18:54:43,,26717,800902254,979212559
5514,4,62050,31-12-2023 22:22:57,,14223,7315181568,15560468218
3190,4,80889,31-12-2023 20:44:50,,20110,868595430,1209031890
3193,4,61646,31-12-2023 16:31:19,,35321,7235190668,16096600077
3194,4,30352,31-12-2023 16:02:23,,37057,6890304799,20175739170
3195,4,20253,31-12-2023 20:39:54,,20406,260137637,267237170
8244,4,8078,31-12-2023 19:44:20,,23740,421936177,625816542
8245,4,78820,31-12-2023 22:48:43,,12677,659927633,768432300
8246,4,20131,31-12-2023 17:58:37,,30083,595414850,720399511
3197,4,89311,31-12-2023 12:56:27,,48213,1034407392,1096714868
3198,4,94645,31-12-2023 15:01:17,,40723,101829592,123704998
5539,4,55142,01-01-2024 01:32:33,,2847,22480094,29714326
8247,4,25434,31-12-2023 15:21:01,,39539,1007871864,1206694395
5606,4,10730,01-01-2024 01:56:13,,1427,7085991,7951558
8248,4,40416,31-12-2023 21:18:57,,18063,228666688,272173407
1812,4,83705,31-12-2023 14:11:36,,43704,351060913,511021445
8250,4,90107,31-12-2023 14:40:11,,41989,331709592,485862834
5522,4,74723,31-12-2023 13:41:00,,45540,34656314,43580404
5575,4,46335,01-01-2024 01:47:10,,1970,198601704,253175070
5366,4,51002,01-01-2024 00:39:44,,6016,8262608,8797772
5607,4,54059,01-01-2024 01:53:53,,1567,7586800,8601046
5281,4,96274,01-01-2024 00:07:00,,7980,15991886,22164303
5513,4,68756,01-01-2024 01:23:47,,3373,191961662,285183593
8252,4,16781,31-12-2023 23:20:35,,10765,596693324,715840141
5407,4,28929,01-01-2024 00:40:09,,5991,64977092,80662875
5527,4,92200,31-12-2023 23:36:42,,9798,479101717,529499547
1817,4,40901,31-12-2023 17:40:38,,31162,442507234,528925177
8254,4,66927,31-12-2023 19:19:28,01-01-2024 02:16:55,25047,628784194,662068180
8255,4,86922,31-12-2023 22:08:56,,15064,3626030874,9881439822
5532,4,6505,31-12-2023 20:49:14,,19846,2091704086,2205812935
5429,4,73371,01-01-2024 00:51:33,,5307,1790495405,4388640560
8258,4,25741,31-12-2023 14:02:58,,44222,48039428,52323993
3219,4,53925,31-12-2023 22:13:23,,14797,70987071,76128618
3220,4,89390,31-12-2023 13:36:22,,45818,15960662008,29858464141
3223,4,5744,31-12-2023 18:03:03,,29817,30842667,32597936
3224,4,68408,31-12-2023 16:19:23,,36037,11033046147,21814110248
3226,4,14227,31-12-2023 23:47:21,,9159,143922825,155647783
8260,4,53066,31-12-2023 12:15:26,,50674,759901668,924138324
3227,4,86606,31-12-2023 23:57:04,,8576,91042934,123599253
5539,4,95299,31-12-2023 21:41:28,,16712,175955784,239524884
8261,4,38207,31-12-2023 20:05:45,,22455,268217345,381244502
5544,4,8833,31-12-2023 13:08:34,,47486,1561351749,1839006913
8262,4,14537,31-12-2023 23:03:14,,11806,770825474,1059211126
3232,4,59763,31-12-2023 14:11:39,,43701,140351646,159338428
8265,4,66308,31-12-2023 12:54:38,,48322,506337172,619881085
5668,4,4851,01-01-2024 02:11:45,,495,113057610,315365471
3236,4,12828,31-12-2023 23:11:18,,11322,478256320,540328083
3237,4,51981,31-12-2023 19:37:46,,24134,252221099,306714901
3238,4,54985,31-12-2023 17:01:19,,33521,946896292,1078120503
5552,4,20234,31-12-2023 14:19:46,,43214,452072919,517760634
5430,4,64630,01-01-2024 00:56:43,,4997,73285728,82094718
3242,4,32001,31-12-2023 17:44:00,,30960,3646563685,4000761422
3244,4,43063,31-12-2023 18:01:48,,29892,1490999547,2123030999
3245,4,98207,31-12-2023 17:49:13,,30647,685310560,877970141
5558,4,79438,31-12-2023 21:53:31,,15989,804937468,853912451
1851,4,14744,31-12-2023 17:17:43,,32537,395394061,502229661
3246,4,55603,31-12-2023 15:51:48,,37692,8342135292,22774036777
3248,4,39710,31-12-2023 16:17:22,,36158,1810151621,2129195139
3257,4,36515,31-12-2023 20:58:21,,19299,67923887,80583651
8272,4,73900,31-12-2023 12:27:55,,49925,1643909047,1766924162
3258,4,95835,31-12-2023 21:08:28,,18692,201939831,289736517
5540,4,41672,01-01-2024 01:32:40,,2840,79606669,116995396
3263,4,86451,31-12-2023 20:23:08,,21412,108455834,143086997
3264,4,40897,31-12-2023 23:41:43,,9497,279903419,293868502
8274,4,73017,31-12-2023 22:38:23,,13297,667027149,947871858
5453,4,14310,01-01-2024 01:09:40,,4220,138038297,146010201
3266,4,88993,31-12-2023 23:35:28,,9872,280518887,373769237
5571,4,92927,31-12-2023 16:47:01,,34379,312936357,316510613
8278,4,93254,31-12-2023 13:18:29,,46891,766579756,830411087
3271,4,57811,31-12-2023 22:47:18,,12762,13815885,19105090
5367,4,94748,01-01-2024 00:30:04,,6596,194800478,258701199
5579,4,15171,31-12-2023 19:55:48,,23052,416557983,461567369
5514,4,81273,01-01-2024 01:21:04,,3536,149475343,155263225
5608,4,80364,01-01-2024 01:53:21,,1599,42708740,62737652
8282,4,66674,31-12-2023 13:33:22,,45998,176500496,231854610
3276,4,89270,31-12-2023 19:05:55,,26045,1614304322,2212932208
5282,4,34028,01-01-2024 00:03:19,,8201,204548958,268479890
3278,4,26972,31-12-2023 23:17:49,,10931,331316573,392099883
5368,4,61693,01-01-2024 00:37:10,,6170,90134032,111260248
8284,4,94186,31-12-2023 21:19:22,,18038,141376412,180588120
3280,4,34637,31-12-2023 12:42:46,,49034,1204766018,1468474733
3281,4,83992,31-12-2023 21:12:55,,18425,1054091970,1424014322
5669,4,52785,01-01-2024 02:11:26,,514,6329767,8244861
5332,4,71319,01-01-2024 00:27:56,,6724,25803910,37951003
5594,4,54137,31-12-2023 18:55:33,,26667,185098473,254554450
1881,4,35615,31-12-2023 16:19:31,,36029,1883638160,2074367685
8294,4,47814,31-12-2023 13:46:58,,45182,2853060864,3595081388
1884,4,14993,31-12-2023 17:18:09,,32511,3018395371,3065893494
3289,4,13657,31-12-2023 20:16:17,,21823,1649611379,2020737136
3290,4,50547,31-12-2023 21:29:39,,17421,44334738,56170807
5454,4,26449,01-01-2024 01:06:21,,4419,298339506,305618996
5576,4,55353,01-01-2024 01:44:28,,2132,75684000,98036243
3293,4,36732,31-12-2023 17:09:32,,33028,1232782833,1556366180
5455,4,42988,01-01-2024 01:05:09,,4491,73571204,74883712
5601,4,67292,31-12-2023 19:21:18,,25122,625786856,851483881
3295,4,19465,31-12-2023 13:09:47,,47413,403013436,588154535
5408,4,54947,01-01-2024 00:45:56,,5644,2990781,3234105
5603,4,9339,31-12-2023 15:48:32,,37888,53015084,78528306
8301,4,42807,31-12-2023 19:34:33,,24327,197748616,237274686
8302,4,34697,31-12-2023 19:43:13,,23807,5354766516,15460695373
3298,4,97155,31-12-2023 19:42:44,,23836,242121027,290325619
5577,4,15700,01-01-2024 01:44:19,,2141,72437295,75142979
3302,4,85886,31-12-2023 21:37:58,,16922,886352665,1010953607
5484,4,74121,01-01-2024 01:12:53,,4027,150992081,172958339
3304,4,19490,31-12-2023 22:09:32,,15028,295501603,433679912
3307,4,86391,31-12-2023 15:36:19,,38621,1474231470,1607897489
8304,4,47578,31-12-2023 20:21:17,,21523,551151694,697845142
3310,4,44337,31-12-2023 13:41:40,,45500,928067762,1292106905
5578,4,96392,01-01-2024 01:48:54,,1866,201815265,263910269
3313,4,94528,31-12-2023 17:37:40,,31340,1914994896,2116878975
1911,4,80270,31-12-2023 17:32:18,,31662,226607170,287368762
5612,4,89840,31-12-2023 22:48:59,,12661,468876055,568276391
8313,4,62481,31-12-2023 21:50:00,,16200,107840707,139430949
3316,4,70578,31-12-2023 17:53:58,,30362,439503648,564294480
3317,4,41881,31-12-2023 23:32:16,,10064,304567749,402320913
5613,4,21968,31-12-2023 12:44:18,,48942,1124918380,1298003513
5609,4,51256,01-01-2024 01:55:24,,1476,657582859,1645946705
3321,4,67037,31-12-2023 18:15:46,,29054,379082499,467568244
3322,4,85099,31-12-2023 15:33:40,,38780,367290185,410245392
8315,4,86552,31-12-2023 12:17:08,,50572,1219377627,1526607823
8317,4,95442,31-12-2023 17:27:35,,31945,583187282,787764696
5369,4,59618,01-01-2024 00:30:09,,6591,25281267,34168073
5620,4,7831,31-12-2023 22:02:52,,15428,84593501,101700613
8319,4,68807,31-12-2023 16:47:51,,34329,1365189374,1445255658
8320,4,8363,31-12-2023 17:21:54,,32286,62580067,82627185
8322,4,99282,31-12-2023 23:23:33,01-01-2024 02:10:21,10008,107741842,138502618
3330,4,69178,31-12-2023 22:19:21,,14439,255783130,300519933
3332,4,41462,31-12-2023 19:58:31,,22889,668899197,816944945
