IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
20766,5,96502,02-01-2024 01:03:50,,33370,770500159,1047147116
21418,5,89840,02-01-2024 05:21:01,,17939,12072959,13505711
21648,5,73563,02-01-2024 06:52:44,,12436,49295255,56877560
21871,5,25360,02-01-2024 08:33:19,,6401,207291070,271582003
21846,5,92864,02-01-2024 08:29:58,,6602,262607463,266900055
20820,5,11082,02-01-2024 01:26:26,,32014,1029220943,1322438507
20044,5,45193,01-01-2024 20:08:11,,51109,10968662117,30915060168
21161,5,60302,02-01-2024 03:43:10,,23810,1852639599,2523535895
20738,5,41735,02-01-2024 00:54:38,,33922,2073172826,2263313364
20376,5,29731,01-01-2024 22:24:35,,42925,396297862,480086422
20328,5,28949,01-01-2024 22:09:13,,43847,950192461,952893738
21705,5,91110,02-01-2024 07:15:14,,11086,616010167,785011030
21771,5,37589,02-01-2024 07:49:55,,9005,1869781345,4188045396
19762,5,70227,01-01-2024 17:57:18,,58962,108894157,131025917
21722,5,35130,02-01-2024 07:20:49,,10751,32780253,42373722
21236,5,60961,02-01-2024 04:12:04,,22076,1516875443,1638186895
20585,5,16893,01-01-2024 23:51:41,,37699,305552619,362202548
21447,5,44658,02-01-2024 05:32:54,,17226,2114548950,4994944235
20767,5,68133,02-01-2024 01:04:26,,33334,651032408,938387412
21926,5,95752,02-01-2024 08:59:56,,4804,738374456,764441629
20183,5,27552,01-01-2024 21:02:41,,47839,1056141071,1092777647
21190,5,22021,02-01-2024 03:50:08,,23392,596379138,658243365
21448,5,62091,02-01-2024 05:38:39,,16881,77736470,88631297
21901,5,48539,02-01-2024 08:43:34,,5786,581969801,1515664166
22099,5,38438,02-01-2024 10:00:17,,1183,53270528,77594713
21815,5,16907,02-01-2024 08:05:31,,8069,40642152,44569877
21344,5,37940,02-01-2024 04:55:51,,19449,512282809,635512870
21831,5,82692,02-01-2024 08:16:02,,7438,287274150,413354784
21946,5,84588,02-01-2024 09:02:33,,4647,83840509,121816479
21392,5,88187,02-01-2024 05:19:27,,18033,77763910,112175533
21237,5,32528,02-01-2024 04:10:31,,22169,907872541,1068678532
21212,5,56086,02-01-2024 04:04:52,,22508,1263360097,1705318878
21872,5,16217,02-01-2024 08:30:22,,6578,323427471,361708486
20141,5,85142,01-01-2024 20:42:31,,49049,1860862259,2547557903
21449,5,76605,02-01-2024 05:32:35,,17245,234441882,295361241
20867,5,25858,02-01-2024 01:49:26,,30634,11743038847,23794203772
20378,5,41409,01-01-2024 22:28:40,,42680,2486933006,3062755250
21213,5,26937,02-01-2024 04:06:50,,22390,700744736,888084723
21062,5,96751,02-01-2024 03:06:46,,25994,227526699,310860043
21238,5,68526,02-01-2024 04:19:34,02-01-2024 10:15:18,21344,504677888,605256761
20517,5,84419,01-01-2024 23:25:42,,39258,57728422,74746654
22052,5,78674,02-01-2024 09:48:18,,1902,15582025,19268746
20686,5,58804,02-01-2024 00:30:31,,35369,422511607,494592660
20586,5,65339,01-01-2024 23:59:13,,37247,378655891,511955524
21470,5,7466,02-01-2024 05:41:53,,16687,462335464,480304090
20715,5,60871,02-01-2024 00:49:49,,34211,693757420,895316066
20793,5,92102,02-01-2024 01:15:54,,32646,821712062,1195122309
21873,5,6416,02-01-2024 08:37:24,,6156,84226451,89973193
21268,5,35461,02-01-2024 04:26:19,,21221,303003418,414222281
21107,5,69608,02-01-2024 03:26:21,,24819,394394213,480852862
20045,5,77552,01-01-2024 20:09:44,,51016,3282554808,4619404930
21162,5,36218,02-01-2024 03:47:34,,23546,391132746,410467786
20768,5,74322,02-01-2024 01:01:53,,33487,76718613,100155363
21772,5,65513,02-01-2024 07:48:33,,9087,145755321,160233788
21619,5,54125,02-01-2024 06:49:51,,12609,44130254,50443549
19815,5,76750,01-01-2024 18:24:56,,57304,2603536058,3496930860
21620,5,87524,02-01-2024 06:47:53,,12727,129162582,173183267
22100,5,24774,02-01-2024 10:07:34,,746,11395218,14135080
21239,5,26501,02-01-2024 04:13:24,,21996,650356605,757694396
20639,5,67117,02-01-2024 00:10:33,,36567,651594136,972277310
20868,5,92464,02-01-2024 01:49:10,,30650,1668476437,1862116929
21163,5,8457,02-01-2024 03:48:50,,23470,631038403,925668935
21927,5,39672,02-01-2024 08:59:57,,4803,260355017,336104356
21816,5,65017,02-01-2024 08:03:06,,8214,379248277,548633784
20308,5,29550,01-01-2024 21:57:57,,44523,824862863,848718436
21621,5,58856,02-01-2024 06:48:37,,12683,4446645668,8454585593
20640,5,95846,02-01-2024 00:10:12,,36588,1775703924,2321950841
21677,5,64840,02-01-2024 07:06:59,,11581,33162208,34465902
21312,5,56447,02-01-2024 04:47:46,,19934,440069238,592888681
21999,5,5679,02-01-2024 09:22:10,,3470,194022753,276918716
21138,5,88139,02-01-2024 03:31:39,,24501,210876052,309047397
21081,5,16084,02-01-2024 03:17:48,,25332,9803044008,22215690761
21269,5,83345,02-01-2024 04:20:53,,21547,163689723,192425403
20538,5,71739,01-01-2024 23:32:21,,38859,63856193,87230244
20960,5,62904,02-01-2024 02:23:00,,28620,388856361,485838811
19962,5,67837,01-01-2024 19:39:50,,52810,964686746,1111706665
20870,5,20236,02-01-2024 01:41:49,,31091,909076529,1271616250
21313,5,87557,02-01-2024 04:49:59,,19801,21735277,22014721
21419,5,54467,02-01-2024 05:22:43,,17837,153094620,171688304
20461,5,47833,01-01-2024 23:02:18,,40662,236783208,257022556
22101,5,34294,02-01-2024 10:05:55,,845,41806471,47927427
20740,5,58735,02-01-2024 00:52:48,,34032,788800790,961052688
21108,5,85930,02-01-2024 03:28:18,,24702,453822512,606587754
20046,5,25168,01-01-2024 20:09:46,,51014,3615981918,4990202037
22000,5,52095,02-01-2024 09:20:19,,3581,720435791,1874690473
21345,5,21360,02-01-2024 04:54:04,,19556,108190187,131075576
20794,5,28941,02-01-2024 01:19:26,,32434,656859958,771774043
21928,5,93744,02-01-2024 08:50:28,,5372,312364728,433252772
20118,5,71986,01-01-2024 20:31:42,,49698,1224515802,1595958054
20199,5,5302,01-01-2024 21:13:01,,47219,2564460676,3011637015
20871,5,57893,02-01-2024 01:48:15,,30705,14754831879,29378586675
21519,5,57951,02-01-2024 06:09:41,,15019,886823275,909548711
20961,5,76323,02-01-2024 02:22:48,,28632,288267767,393871790
21109,5,99957,02-01-2024 03:20:13,,25187,379491212,405916349
21574,5,84202,02-01-2024 06:20:22,,14378,219536966,277129242
21346,5,6028,02-01-2024 04:50:22,,19778,4399897116,10062243894
21191,5,64742,02-01-2024 03:50:48,,23352,368423046,539124399
21543,5,65607,02-01-2024 06:12:19,,14861,484593999,654012283
20962,5,22873,02-01-2024 02:21:10,,28730,233198017,246303265
20687,5,93849,02-01-2024 00:34:39,,35121,2583093995,3519291535
22102,5,56102,02-01-2024 10:01:52,,1088,40857824,43921851
20462,5,26601,01-01-2024 23:00:08,,40792,3098952610,8024223106
20278,5,30002,01-01-2024 21:49:23,,45037,341894282,500996374
21817,5,91353,02-01-2024 08:07:18,,7962,1675129450,3893167930
20236,5,98581,01-01-2024 21:22:13,,46667,514178389,674616894
21723,5,37692,02-01-2024 07:23:42,,10578,106207402,132075432
21847,5,15431,02-01-2024 08:25:22,,6878,214670564,249657090
21848,5,62900,02-01-2024 08:28:33,,6687,2963293706,5791920935
20614,5,97256,02-01-2024 00:05:28,,36872,8462585787,18045280116
19963,5,79762,01-01-2024 19:32:06,,53274,1320874595,1497386601
20163,5,55687,01-01-2024 20:58:00,,48120,2682324478,2887484520
20716,5,87024,02-01-2024 00:43:02,,34618,5902395171,16547883280
20200,5,22464,01-01-2024 21:11:51,,47289,1344069256,1764783519
21394,5,5529,02-01-2024 05:17:10,,18170,389550420,581087981
19841,5,37658,01-01-2024 18:31:37,,56903,9472178936,22709331449
21724,5,48516,02-01-2024 07:27:46,,10334,193535008,243718202
21520,5,27133,02-01-2024 06:05:53,,15247,329876735,398092307
21947,5,70892,02-01-2024 09:02:24,,4656,169454066,179591937
21521,5,15992,02-01-2024 06:07:03,,15177,338724395,375667996
21063,5,35249,02-01-2024 03:07:54,,25926,1420123012,1680562559
21395,5,45322,02-01-2024 05:12:37,,18443,85264146,125152621
20540,5,62651,01-01-2024 23:31:53,,38887,327176561,400082829
20353,5,91221,01-01-2024 22:19:24,,43236,1814944203,4860325749
22001,5,9218,02-01-2024 09:21:56,,3484,4667426,6331941
21818,5,20490,02-01-2024 08:04:58,,8102,67550587,73000385
20309,5,67398,01-01-2024 21:53:39,,44781,12317858926,28462092843
19996,5,48501,01-01-2024 19:45:50,,52450,1915752724,2150565879
21575,5,84253,02-01-2024 06:29:34,,13826,366439564,543238894
20279,5,77738,01-01-2024 21:49:24,,45036,45831950,61224894
21706,5,45142,02-01-2024 07:17:05,,10975,461498307,616815319
21948,5,8529,02-01-2024 09:02:45,,4635,548361780,564668591
20237,5,82750,01-01-2024 21:29:00,,46260,1698678672,1783634385
20354,5,33663,01-01-2024 22:19:11,,43249,1603156541,1654210467
22075,5,47748,02-01-2024 09:54:41,,1519,44029641,46732857
22053,5,95817,02-01-2024 09:45:18,,2082,25385205,32070299
20558,5,90295,01-01-2024 23:41:27,,38313,6086182362,14124822636
21791,5,17047,02-01-2024 07:52:06,,8874,88044629,120840958
20872,5,93686,02-01-2024 01:48:48,,30672,2166066092,2186678123
21165,5,79694,02-01-2024 03:42:34,,23846,1228259282,1274717352
21874,5,12921,02-01-2024 08:30:02,,6598,620577547,848137753
22123,5,56391,02-01-2024 10:19:37,,23,140052,195107
21849,5,79996,02-01-2024 08:23:34,,6986,65759789,69037031
21016,5,65206,02-01-2024 02:49:58,,27002,857230083,1016613904
21545,5,61313,02-01-2024 06:10:02,,14998,1434156681,1862725114
21902,5,64609,02-01-2024 08:44:26,,5734,505599218,733002383
21522,5,15871,02-01-2024 06:01:34,,15506,412998833,416789324
21792,5,40675,02-01-2024 07:56:06,,8634,38227793,54105891
21875,5,87566,02-01-2024 08:35:43,,6257,112434465,121245472
21064,5,94487,02-01-2024 03:05:08,,26092,452377113,557097276
21396,5,49509,02-01-2024 05:17:09,,18171,385317631,398510957
20463,5,44192,01-01-2024 23:09:19,,40241,183389606,187435371
21366,5,21838,02-01-2024 05:05:59,,18841,692413930,921703052
20144,5,83223,01-01-2024 20:42:53,,49027,1477706294,1686899732
21497,5,82925,02-01-2024 05:56:16,,15824,140825966,196596691
21065,5,91621,02-01-2024 03:04:47,,26113,370269947,473889065
21498,5,76760,02-01-2024 05:57:00,,15780,515887804,676163903
20893,5,85684,02-01-2024 01:50:28,,30572,998555441,1312516952
21678,5,8230,02-01-2024 07:01:11,,11929,779960704,870220573
22002,5,63130,02-01-2024 09:21:56,,3484,227733871,619753368
20993,5,10029,02-01-2024 02:37:41,,27739,184756715,259501351
21576,5,45264,02-01-2024 06:29:54,,13806,1574653971,1919361471
19707,5,50935,01-01-2024 17:36:52,,60188,4292321206,6072430976
21139,5,59398,02-01-2024 03:32:18,,24462,874910458,958112083
20590,5,71701,01-01-2024 23:56:25,,37415,83344119,91923199
20331,5,12638,01-01-2024 22:04:36,,44124,874000629,1210272817
21523,5,54456,02-01-2024 06:08:56,,15064,787737245,961184599
21819,5,81449,02-01-2024 08:04:00,,8160,399484145,526112160
21420,5,33391,02-01-2024 05:29:19,,17441,284964433,426648405
20024,5,4061,01-01-2024 19:59:30,,51630,978911268,1232433357
21592,5,64949,02-01-2024 06:39:53,,13207,222046597,253291517
20770,5,49294,02-01-2024 01:00:56,,33544,1171467103,1477375832
19908,5,88204,01-01-2024 19:08:10,,54710,1299094383,1921961930
21499,5,42881,02-01-2024 05:51:40,,16100,917499363,1063734748
21980,5,77555,02-01-2024 09:16:44,,3796,17444868,22316238
19781,5,48649,01-01-2024 18:00:53,,58747,3217676807,3652955759
20281,5,67940,01-01-2024 21:48:41,,45079,1258571602,1874331089
20936,5,59777,02-01-2024 02:15:07,,29093,348186367,357785819
20963,5,8699,02-01-2024 02:29:41,,28219,711801647,844480715
22076,5,6602,02-01-2024 09:52:58,,1622,1858458,2044352
21349,5,20029,02-01-2024 04:53:44,02-01-2024 10:13:24,19180,89678660,129870054
22124,5,20029,02-01-2024 10:14:18,,342,3809539,3947601
21649,5,97298,02-01-2024 06:54:09,,12351,131696155,196125302
21547,5,33336,02-01-2024 06:18:48,,14472,374442455,471406360
20643,5,6973,02-01-2024 00:10:57,,36543,882386534,1162072404
21747,5,49278,02-01-2024 07:32:38,,10042,222297417,229115929
19997,5,58236,01-01-2024 19:41:59,,52681,914460941,1138461848
20664,5,23704,02-01-2024 00:29:42,,35418,1736266859,1784827011
21981,5,99250,02-01-2024 09:19:13,,3647,38841720,40077403
21832,5,67551,02-01-2024 08:18:21,,7299,2626989363,4943225269
21725,5,8417,02-01-2024 07:23:16,,10604,51015841,61077947
22024,5,64476,02-01-2024 09:32:51,,2829,823768479,1902365723
20259,5,27383,01-01-2024 21:32:17,,46063,2272530789,2740697723
21242,5,71280,02-01-2024 04:12:54,,22026,872288172,1078070857
20282,5,47408,01-01-2024 21:45:13,02-01-2024 10:11:11,44758,1130727789,1381653661
22125,5,47408,02-01-2024 10:13:05,,415,9413387,11967409
21903,5,53901,02-01-2024 08:41:27,,5913,172940543,196832783
20894,5,52361,02-01-2024 01:57:30,,30150,798137136,1003688500
21679,5,90000,02-01-2024 07:00:11,,11989,300502989,395063775
20795,5,70714,02-01-2024 01:18:06,,32514,8464659622,21772085711
22003,5,96312,02-01-2024 09:29:49,,3011,424923660,877473594
19802,5,4892,01-01-2024 18:15:17,,57883,1639479559,2253834032
20964,5,71874,02-01-2024 02:24:32,,28528,120924073,171965892
21293,5,61762,02-01-2024 04:37:50,,20530,177179405,244711995
20440,5,45811,01-01-2024 22:53:09,,41211,374668253,539328054
21500,5,87379,02-01-2024 05:51:30,,16110,54163170,57414770
21524,5,51603,02-01-2024 06:01:00,,15540,42963314,60431496
21166,5,76936,02-01-2024 03:40:46,,23954,894780319,1207793162
21793,5,90871,02-01-2024 07:59:27,,8433,166249818,171772477
21421,5,30867,02-01-2024 05:22:38,,17842,89077271,103799810
20796,5,25043,02-01-2024 01:10:00,,33000,437575651,452535596
21350,5,42332,02-01-2024 04:51:00,,19740,628220910,913180602
21367,5,17956,02-01-2024 05:08:55,,18665,280224840,367390258
21650,5,50215,02-01-2024 06:51:40,,12500,722255402,953889978
21726,5,12872,02-01-2024 07:29:23,,10237,87698474,111892321
21904,5,52417,02-01-2024 08:48:01,,5519,452482909,517834049
