IdSession|IdPSX|IdSubscriber|StartSession|EndSession|Duartion|UpTx|DownTx
25158|0|89706|04/01/2024 12:11:44||34096|697432000|877943832
25979|0|33541|04/01/2024 17:50:41||13759|2455365080|2907872032
24887|0|78614|04/01/2024 10:25:53||40447|5282240800|7178149672
26392|0|21605|04/01/2024 20:49:19||3041|559034704|623271312
25535|0|11622|04/01/2024 14:44:27||24933|98082357592|237756323944
24484|0|65418|04/01/2024 07:38:37||50483|9805739680|11382103384
25210|0|26136|04/01/2024 12:33:30||32790|19618834984|21153599064
25747|0|68950|04/01/2024 16:14:43||19517|5478215728|5813960200
26502|0|17916|04/01/2024 21:23:33||987|197012192|290247976
25999|0|88537|04/01/2024 18:06:02||12838|5964184560|6519511976
26322|0|31741|04/01/2024 20:15:15||5085|1262046096|1352253304
25332|0|67328|04/01/2024 13:21:08||29932|23992191192|26887787368
25840|0|95402|04/01/2024 16:57:35||16945|655720632|818574760
24089|0|27387|04/01/2024 05:06:29||59611|1172238680|1667511784
25536|0|81205|04/01/2024 14:48:50||24670|1615237536|1730394416
25159|0|38865|04/01/2024 12:19:48||33612|6521143688|9332268720
25684|0|60259|04/01/2024 15:46:05||21235|986040832|1453380520
24941|0|55243|04/01/2024 10:46:16||39224|962433424|1283606664
25937|0|74669|04/01/2024 17:38:03||14517|3226030088|3946579264
25098|0|42425|04/01/2024 11:50:55||35345|5838349928|6415002424
24689|0|71287|04/01/2024 08:52:38||46042|18115512152|19264945088
25283|0|79129|04/01/2024 13:08:51||30669|73940733728|173953836104
25472|0|53670|04/01/2024 14:19:15||26445|2690793624|3056957968
26229|0|83103|04/01/2024 19:31:28||7712|805314760|952369400
26110|0|63503|04/01/2024 18:49:04||10256|5947490384|7217686104
25393|0|15054|04/01/2024 13:42:36||28644|12030505224|17783100712
26081|0|51756|04/01/2024 18:38:32||10888|1882955328|2272740896
26032|0|48067|04/01/2024 18:14:44||12316|859102384|1153373456
26481|0|86150|04/01/2024 21:13:48||1572|618589200|661519272
26349|0|46936|04/01/2024 20:29:14||4246|225440824|284345008
26367|0|30644|04/01/2024 20:32:28||4052|1532672528|1961580608
26368|0|67346|04/01/2024 20:37:33||3747|749444376|933254816
