IdSession|IdPSX|IdSubscriber|StartSession|EndSession|Duartion|UpTx|DownTx
30262|2|50339|06/01/2024 18:38:58||26462|1815715432|2617053488
31428|2|14391|07/01/2024 01:28:25||1895|6010978352|15061740064
30315|2|33541|06/01/2024 18:57:26||25354|1501563136|2212106624
29891|2|70857|06/01/2024 16:20:21||34779|5795834032|6998413584
30817|2|48015|06/01/2024 21:53:20||14800|37455496272|70798900112
31075|2|94505|06/01/2024 23:22:35||9445|5911829264|7814872864
31163|2|92317|06/01/2024 23:50:58||7742|2778463168|2069275480
29892|2|96775|06/01/2024 16:26:42|07/01/2024 01:55:15|34113|36352422616|104908989616
29630|2|82513|06/01/2024 14:40:51||40749|8288283096|11305805688
29762|2|11345|06/01/2024 15:31:12||37728|23473945552|34225906664
29437|2|25074|06/01/2024 13:34:49||44711|5216011064|7014412016
29083|2|51329|06/01/2024 11:34:26||51934|14727677896|15844868632
29237|2|99781|06/01/2024 12:24:07||48953|8853161616|9376151432
28964|2|93199|06/01/2024 10:57:23||54157|11396011520|12870141600
30561|2|13673|06/01/2024 20:28:40||19880|32951241176|70250110600
30371|2|40605|06/01/2024 19:18:38||24082|1458681992|1555112288
31341|2|91056|07/01/2024 00:54:34||3926|8915488680|22809035792
31281|2|44784|07/01/2024 00:39:31||4829|607526440|623174112
30655|2|82037|06/01/2024 20:52:09||18471|5879942736|6648006000
31310|2|83726|07/01/2024 00:45:45||4455|717119808|762149328
31231|2|7476|07/01/2024 00:13:37||6383|295994416|385844792
30857|2|53764|06/01/2024 22:08:21||13899|1443129096|2012079280
30083|2|83618|06/01/2024 17:24:32||30928|3777271240|5523322040
30316|2|16747|06/01/2024 18:52:43||25637|1972631016|2127083160
29291|2|44398|06/01/2024 12:49:04||47456|12746209392|18821457640
31059|2|27387|06/01/2024 23:12:16||10064|143085464|201732680
31395|2|27006|07/01/2024 01:17:55||2525|373792784|399470064
30878|2|31142|06/01/2024 22:18:09||13311|46628622080|90487052768
31429|2|11941|07/01/2024 01:20:00||2400|165689128|185649016
31342|2|7629|07/01/2024 00:56:38||3802|670012104|680536464
31164|2|38492|06/01/2024 23:50:33||7767|993291288|1106136680
29319|2|66922|06/01/2024 12:53:39||47181|3345341512|4678148112
29550|2|4528|06/01/2024 14:12:46||42434|9029435632|13076363240
31282|2|47680|07/01/2024 00:39:18||4842|771289448|890405016
31256|2|98630|07/01/2024 00:21:18||5922|2142339512|2265616744
31232|2|49055|07/01/2024 00:10:57||6543|9968436896|20540531120
28810|2|17017|06/01/2024 10:05:06||57294|136025637192|314106303512
30482|2|80731|06/01/2024 19:51:04||22136|2737293640|3222437560
29653|2|31978|06/01/2024 14:58:30||39690|2777803000|3250396472
30405|2|71964|06/01/2024 19:24:30||23730|8586166088|9431936240
31001|2|33023|06/01/2024 22:51:15||11325|3384091248|4125962304
30790|2|57333|06/01/2024 21:48:13||15107|1531502080|2081726408
30533|2|16130|06/01/2024 20:19:42||20418|5048709384|5704195144
30340|2|6318|06/01/2024 19:07:56||24724|4457238648|4953403016
31130|2|11292|06/01/2024 23:46:46||7994|932737664|969849280
30341|2|39478|06/01/2024 19:04:32||24928|9660882152|12725097400
30769|2|37774|06/01/2024 21:34:12||15948|5955940408|6001510040
29607|2|16824|06/01/2024 14:37:37||40943|995259288|1183002504
