IdSession|IdPSX|IdSubscriber|StartSession|EndSession|Duartion|UpTx|DownTx
12363|0|37974|02/01/2024 15:10:17||47983|24845172496|29570240528
13229|0|33927|02/01/2024 21:04:29||26731|14356119120|18550192944
13230|0|80035|02/01/2024 21:01:10||26930|422457640|555009488
13385|0|6516|02/01/2024 22:10:54||22746|4050932688|4433060984
12667|0|87799|02/01/2024 17:19:55||40205|4321187616|6431985840
13207|0|19040|02/01/2024 20:58:20||27100|10987975344|11392615224
11632|0|68512|02/01/2024 10:19:08||65452|5188768272|7417574176
13500|0|85070|02/01/2024 23:02:07||19673|2315956584|2562995400
13769|0|77688|03/01/2024 01:01:47||12493|2356518816|3013084360
13326|0|62355|02/01/2024 21:46:54||24186|28056624592|75165640664
14124|0|85519|03/01/2024 03:41:17||2923|565680696|734695008
14125|0|82652|03/01/2024 03:45:39||2661|639823264|863783024
13682|0|55450|03/01/2024 00:25:04||14696|651897816|888887440
12937|0|59125|02/01/2024 19:01:34||34106|135019656|144564160
13480|0|86264|02/01/2024 22:59:05||19855|3232068192|3760833912
14080|0|96559|03/01/2024 03:26:41||3799|617581136|623086272
14170|0|77661|03/01/2024 04:03:41||1579|258332280|308917528
12416|0|43777|02/01/2024 15:39:28||46232|123586484560|284475711656
11738|0|21645|02/01/2024 10:59:22||63038|7625578416|8149453440
14107|0|21998|03/01/2024 03:31:28||3512|343270840|439414192
13481|0|38260|02/01/2024 22:57:20||19960|4469704896|5425639272
14029|0|54570|03/01/2024 03:03:43||5177|9146812928|24484092592
12546|0|36265|02/01/2024 16:23:08||43612|3407411160|3471410208
13721|0|35261|03/01/2024 00:49:35||13225|2673231480|3381811672
12990|0|59205|02/01/2024 19:24:29||32731|95652251384|192982330032
13770|0|75051|03/01/2024 01:04:21||12339|913485064|963116216
13722|0|89716|03/01/2024 00:45:53||13447|3565774056|5138178288
13960|0|65857|03/01/2024 02:35:15||6885|603017920|613496664
13552|0|60741|02/01/2024 23:20:14||18586|3479146744|3656005576
13067|0|47789|02/01/2024 19:52:20|03/01/2024 04:23:19|30659|5702370176|6568474152
13859|0|45696|03/01/2024 01:46:10||9830|1060103776|1524478984
12310|0|18892|02/01/2024 14:56:31||48809|14046604328|14425774808
12668|0|27076|02/01/2024 17:15:53||40447|3288206848|4247198584
12964|0|63329|02/01/2024 19:16:32||33208|2936491816|4252874112
13276|0|77886|02/01/2024 21:22:22||25658|7937253064|9231259248
12547|0|88167|02/01/2024 16:21:36|03/01/2024 04:25:27|43431|11097530200|16487972920
13941|0|33912|03/01/2024 02:21:34||7706|418103064|542472456
12914|0|59587|02/01/2024 18:59:57||34203|2697603056|3135960544
12387|0|75263|02/01/2024 15:22:54||47226|9937456192|10018264152
14201|0|11924|03/01/2024 04:12:30||1050|115196408|158641520
13231|0|57595|02/01/2024 21:09:06||26454|3577700064|4175924224
13613|0|71399|02/01/2024 23:51:47||16693|4377090048|5701577472
13683|0|54404|03/01/2024 00:29:34||14426|1622435104|1652681344
12586|0|37317|02/01/2024 16:40:28||42572|2549811784|3629498840
14059|0|48701|03/01/2024 03:14:07||4553|285652728|313095776
14030|0|68624|03/01/2024 03:06:21||5019|1449517896|1699256320
13738|0|71658|03/01/2024 00:52:24||13056|2223029896|2827297576
